Date,Open,High,Low,Close,Adj Close,Volume
2016-08-31,2682.48,2683.26,2663.82,2678.9,2678.9,0
2016-09-01,2680.1,2696.02,2667.38,2696.02,2696.02,0
2016-09-02,2708.95,2710.45,2690.21,2700.52,2700.52,0
2016-09-06,2707.48,2717.01,2701.27,2716.49,2716.49,0
2016-09-07,2724.33,2732.77,2712.87,2721.36,2721.36,0
2016-09-08,2711.48,2719.96,2699.75,2708.06,2708.06,0
2016-09-09,2684.59,2695.92,2631.03,2631.35,2631.35,0
2016-09-12,2606.61,2682.5,2606.27,2678.85,2678.85,0
2016-09-13,2662.64,2681.64,2638.38,2651.37,2651.37,0
2016-09-14,2650.82,2679.09,2646.99,2663.74,2663.74,0
2016-09-15,2663.16,2713.14,2663.16,2710.77,2710.77,0
2016-09-16,2714.2,2721.7,2692.44,2704.1,2704.1,0
2016-09-19,2718.14,2735.24,2697.08,2704.79,2704.79,0
2016-09-20,2717.96,2719.06,2691.51,2697.46,2697.46,0
2016-09-21,2716.25,2748.36,2714.56,2746.05,2746.05,0
2016-09-22,2762.15,2765.48,2747.72,2754.39,2754.39,0
2016-09-23,2747.46,2748.14,2728.47,2730.38,2730.38,0
2016-09-26,2709.79,2722.08,2700.67,2709.64,2709.64,0
2016-09-27,2708.8,2750.14,2706.65,2749.86,2749.86,0
2016-09-28,2753.45,2758.02,2734.91,2753.07,2753.07,0
2016-09-29,2749.11,2767.97,2722.67,2754.83,2754.83,0
2016-09-30,2762.3,2785.59,2761.91,2775.07,2775.07,0
2016-10-03,2774.89,2790.06,2764.48,2770.52,2770.52,0
2016-10-04,2776.79,2788.71,2758.72,2769.48,2769.48,0
2016-10-05,2775.97,2799.25,2773.26,2789.11,2789.11,0
2016-10-06,2786.28,2793.72,2769.89,2791.91,2791.91,0
2016-10-07,2793.9,2794.81,2767.29,2784.17,2784.17,0
2016-10-10,2797.29,2808.11,2787.69,2788.38,2788.38,0
2016-10-11,2787.13,2787.13,2716.65,2733.55,2733.55,0
2016-10-12,2728.2,2737.44,2714.44,2729.68,2729.68,0
2016-10-13,2704.52,2718.81,2672.46,2711.57,2711.57,0
2016-10-14,2727.61,2750.91,2715.29,2718.55,2718.55,0
2016-10-17,2717.16,2727.34,2706.97,2708.66,2708.66,0
2016-10-18,2742.33,2747.52,2731.71,2736.22,2736.22,0
2016-10-19,2726.13,2738.0,2723.4,2734.69,2734.69,0
2016-10-20,2736.82,2750.24,2715.66,2742.72,2742.72,0
2016-10-21,2738.47,2741.37,2719.44,2739.02,2739.02,0
2016-10-24,2758.5,2779.9,2758.5,2778.59,2778.59,0
2016-10-25,2777.49,2782.49,2765.52,2769.11,2769.11,0
2016-10-26,2762.58,2788.36,2758.54,2774.6,2774.6,0
2016-10-27,2794.97,2804.99,2767.27,2770.94,2770.94,0
2016-10-28,2782.7,2797.39,2762.83,2769.88,2769.88,0
2016-10-31,2784.83,2792.22,2775.49,2775.91,2775.91,0
2016-11-01,2780.01,2783.48,2716.87,2744.51,2744.51,0
2016-11-02,2741.32,2749.57,2705.41,2712.55,2712.55,0
2016-11-03,2712.22,2717.16,2696.07,2698.83,2698.83,0
2016-11-04,2678.45,2708.11,2674.08,2682.85,2682.85,0
2016-11-07,2732.13,2760.5,2729.07,2759.01,2759.01,0
2016-11-08,2758.13,2779.13,2744.03,2767.3,2767.3,0
2016-11-09,2693.6,2767.51,2691.1,2760.12,2760.12,0
2016-11-10,2770.45,2795.02,2688.85,2719.56,2719.56,0
2016-11-11,2730.18,2763.22,2723.64,2761.1,2761.1,0
2016-11-14,2766.16,2769.93,2733.85,2738.99,2738.99,0
2016-11-15,2754.96,2786.53,2753.76,2779.71,2779.71,0
2016-11-16,2770.23,2799.74,2768.45,2798.75,2798.75,0
2016-11-17,2805.41,2830.16,2799.99,2827.89,2827.89,0
2016-11-18,2830.08,2834.36,2817.3,2825.74,2825.74,0
2016-11-21,2835.94,2851.23,2828.64,2849.29,2849.29,0
2016-11-22,2857.52,2863.63,2849.7,2856.96,2856.96,0
2016-11-23,2851.9,2853.4,2838.98,2848.09,2848.09,0
2016-11-25,2851.26,2858.53,2845.7,2858.53,2858.53,0
2016-11-28,2862.22,2873.4,2856.73,2859.71,2859.71,0
2016-11-29,2857.15,2877.19,2847.52,2860.27,2860.27,0
2016-11-30,2862.75,2867.9,2839.49,2839.49,2839.49,0
2016-12-01,2838.82,2839.0,2728.62,2735.43,2735.43,0
2016-12-02,2734.32,2765.23,2727.93,2762.22,2762.22,0
2016-12-05,2778.72,2803.31,2768.68,2792.41,2792.41,0
2016-12-06,2795.71,2808.82,2783.03,2808.3,2808.3,0
2016-12-07,2812.95,2874.12,2803.52,2871.9,2871.9,0
2016-12-08,2872.5,2891.07,2866.82,2879.89,2879.89,0
2016-12-09,2892.15,2894.93,2864.11,2876.58,2876.58,0
2016-12-12,2860.8,2864.82,2833.91,2854.1,2854.1,0
2016-12-13,2863.94,2907.27,2862.42,2889.46,2889.46,0
2016-12-14,2894.95,2904.6,2873.24,2881.16,2881.16,0
2016-12-15,2884.32,2920.77,2880.62,2906.71,2906.71,0
2016-12-16,2913.44,2922.5,2867.17,2875.96,2875.96,0
2016-12-19,2882.09,2907.52,2877.08,2895.78,2895.78,0
2016-12-20,2909.3,2917.62,2902.54,2909.23,2909.23,0
2016-12-21,2909.98,2916.03,2904.2,2909.33,2909.33,0
2016-12-22,2924.83,2925.03,2901.71,2911.26,2911.26,0
2016-12-23,2908.1,2922.36,2908.08,2922.05,2922.05,0
2016-12-27,2927.2,2953.37,2927.2,2942.48,2942.48,0
2016-12-28,2951.2,2952.69,2904.63,2906.42,2906.42,0
2016-12-29,2898.61,2910.44,2888.04,2902.06,2902.06,0
2016-12-30,2910.15,2912.64,2862.2,2868.7,2868.7,0
2017-01-03,2890.72,2914.81,2873.11,2892.39,2892.39,0
2017-01-04,2896.49,2907.84,2892.01,2902.2,2902.2,0
2017-01-05,2902.81,2920.45,2897.51,2908.15,2908.15,0
2017-01-06,2910.08,2935.36,2896.79,2930.18,2930.18,0
2017-01-09,2936.76,2953.67,2936.76,2948.25,2948.25,0
2017-01-10,2953.2,2971.16,2951.36,2959.93,2959.93,0
2017-01-11,2957.76,2974.52,2953.52,2974.52,2974.52,0
2017-01-12,2959.16,2963.39,2924.99,2961.78,2961.78,0
2017-01-13,2965.27,2983.88,2964.52,2979.19,2979.19,0
2017-01-17,2970.03,2975.1,2948.29,2958.49,2958.49,0
2017-01-18,2963.96,2983.8,2961.29,2981.64,2981.64,0
2017-01-19,2982.05,2996.53,2971.28,2974.81,2974.81,0
2017-01-20,2994.27,3013.78,2993.84,3002.44,3002.44,0
2017-01-23,2995.48,3006.11,2977.89,2997.79,2997.79,0
2017-01-24,3018.19,3051.28,3017.46,3045.82,3045.82,0
2017-01-25,3083.33,3094.25,3075.36,3086.89,3086.89,0
2017-01-26,3083.53,3085.39,3057.7,3064.88,3064.88,0
2017-01-27,3080.3,3099.25,3080.18,3098.65,3098.65,0
2017-01-30,3082.77,3083.31,3054.06,3082.71,3082.71,0
2017-01-31,3070.77,3071.96,3050.35,3069.02,3069.02,0
2017-02-01,3090.89,3096.92,3064.05,3082.02,3082.02,0
2017-02-02,3067.12,3095.87,3056.53,3093.87,3093.87,0
2017-02-03,3105.05,3115.4,3101.7,3113.67,3113.67,0
2017-02-06,3109.11,3116.16,3103.6,3114.2,3114.2,0
2017-02-07,3123.9,3131.95,3116.48,3131.82,3131.82,0
2017-02-08,3130.01,3134.89,3110.98,3130.17,3130.17,0
2017-02-09,3137.36,3147.76,3128.79,3130.39,3130.39,0
2017-02-10,3134.36,3137.86,3107.82,3125.24,3125.24,0
2017-02-13,3138.51,3147.0,3133.26,3143.23,3143.23,0
2017-02-14,3135.56,3138.13,3119.08,3134.49,3134.49,0
2017-02-15,3137.36,3157.87,3129.04,3154.89,3154.89,0
2017-02-16,3167.96,3177.68,3159.37,3175.19,3175.19,0
2017-02-17,3166.37,3186.28,3155.19,3186.28,3186.28,0
2017-02-21,3192.74,3208.06,3191.18,3206.35,3206.35,0
2017-02-22,3201.56,3211.56,3194.66,3210.02,3210.02,0
2017-02-23,3210.81,3211.49,3171.63,3187.91,3187.91,0
2017-02-24,3160.4,3196.79,3154.7,3196.79,3196.79,0
2017-02-27,3190.62,3203.8,3184.66,3203.51,3203.51,0
2017-02-28,3199.88,3201.3,3181.16,3187.54,3187.54,0
2017-03-01,3216.42,3236.93,3198.3,3233.61,3233.61,0
2017-03-02,3229.85,3230.94,3203.25,3207.81,3207.81,0
2017-03-03,3206.04,3214.62,3198.82,3213.87,3213.87,0
2017-03-06,3197.44,3211.66,3185.35,3206.72,3206.72,0
2017-03-07,3200.92,3218.47,3193.62,3204.5,3204.5,0
2017-03-08,3210.04,3221.38,3203.88,3210.65,3210.65,0
2017-03-09,3203.39,3211.88,3186.72,3206.32,3206.32,0
2017-03-10,3227.02,3236.89,3215.87,3232.08,3232.08,0
2017-03-13,3234.03,3260.27,3233.71,3258.06,3258.06,0
2017-03-14,3250.28,3250.71,3223.62,3242.86,3242.86,0
2017-03-15,3247.38,3270.12,3233.17,3265.66,3265.66,0
2017-03-16,3273.35,3277.25,3258.8,3265.53,3265.53,0
2017-03-17,3277.03,3283.91,3272.12,3273.0,3273.0,0
2017-03-20,3273.28,3291.15,3270.61,3279.14,3279.14,0
2017-03-21,3291.9,3292.88,3210.09,3213.9,3213.9,0
2017-03-22,3211.97,3246.35,3210.36,3244.71,3244.71,0
2017-03-23,3242.1,3255.18,3233.23,3243.3,3243.3,0
2017-03-24,3278.93,3291.64,3249.5,3260.21,3260.21,0
2017-03-27,3230.65,3269.32,3223.29,3261.93,3261.93,0
2017-03-28,3260.11,3284.64,3256.52,3274.42,3274.42,0
2017-03-29,3270.39,3278.38,3261.88,3276.94,3276.94,0
2017-03-30,3274.7,3293.59,3274.23,3283.28,3283.28,0
2017-03-31,3278.72,3287.96,3273.19,3275.53,3275.53,0
2017-04-03,3277.1,3282.76,3241.6,3262.87,3262.87,0
2017-04-04,3248.9,3267.98,3246.7,3259.39,3259.39,0
2017-04-05,3268.11,3288.92,3238.22,3243.77,3243.77,0
2017-04-06,3243.87,3260.98,3231.1,3253.56,3253.56,0
2017-04-07,3252.27,3268.33,3241.05,3263.16,3263.16,0
2017-04-10,3264.0,3273.12,3246.53,3256.2,3256.2,0
2017-04-11,3249.08,3255.27,3208.66,3244.27,3244.27,0
2017-04-12,3239.73,3241.98,3206.25,3212.89,3212.89,0
2017-04-13,3203.95,3237.21,3199.68,3203.11,3203.11,0
2017-04-17,3213.6,3231.9,3213.05,3229.68,3229.68,0
2017-04-18,3219.21,3234.97,3215.38,3231.22,3231.22,0
2017-04-19,3254.98,3267.39,3246.34,3251.15,3251.15,0
2017-04-20,3265.18,3292.29,3254.5,3285.54,3285.54,0
2017-04-21,3280.89,3280.98,3265.56,3277.67,3277.67,0
2017-04-24,3322.41,3331.96,3313.99,3326.41,3326.41,0
2017-04-25,3341.54,3359.39,3334.59,3355.25,3355.25,0
2017-04-26,3339.86,3344.29,3314.16,3317.13,3317.13,0
2017-04-27,3334.9,3350.2,3330.62,3348.86,3348.86,0
2017-04-28,3351.17,3357.14,3323.53,3336.77,3336.77,0
2017-05-01,3345.3,3367.36,3336.37,3364.71,3364.71,0
2017-05-02,3369.89,3370.02,3348.89,3365.94,3365.94,0
2017-05-03,3354.43,3364.56,3344.3,3361.76,3361.76,0
2017-05-04,3366.3,3370.38,3352.52,3363.0,3363.0,0
2017-05-05,3369.22,3379.48,3354.29,3379.48,3379.48,0
2017-05-08,3376.36,3381.65,3372.26,3378.16,3378.16,0
2017-05-09,3381.89,3402.6,3380.26,3395.04,3395.04,0
2017-05-10,3416.2,3431.48,3411.57,3427.31,3427.31,0
2017-05-11,3414.17,3428.68,3394.41,3422.63,3422.63,0
2017-05-12,3427.44,3427.44,3414.21,3423.53,3423.53,0
2017-05-15,3438.39,3460.62,3434.21,3460.13,3460.13,0
2017-05-16,3470.69,3484.91,3460.27,3484.47,3484.47,0
2017-05-17,3447.84,3456.15,3373.3,3374.87,3374.87,0
2017-05-18,3358.16,3409.83,3347.31,3400.24,3400.24,0
2017-05-19,3430.09,3452.53,3430.05,3440.57,3440.57,0
2017-05-22,3455.12,3483.35,3454.19,3481.86,3481.86,0
2017-05-23,3484.35,3485.95,3458.42,3475.31,3475.31,0
2017-05-24,3499.0,3501.45,3483.24,3493.58,3493.58,0
2017-05-25,3506.64,3529.49,3497.02,3520.42,3520.42,0
2017-05-26,3516.09,3521.32,3503.62,3521.04,3521.04,0
2017-05-30,3522.09,3542.85,3521.27,3538.65,3538.65,0
2017-05-31,3558.88,3558.88,3518.91,3533.32,3533.32,0
2017-06-01,3537.83,3543.66,3518.83,3543.66,3543.66,0
2017-06-02,3559.37,3575.12,3542.73,3575.12,3575.12,0
2017-06-05,3574.04,3589.11,3569.98,3572.87,3572.87,0
2017-06-06,3564.03,3594.54,3562.95,3578.69,3578.69,0
2017-06-07,3588.75,3604.27,3576.49,3600.19,3600.19,0
2017-06-08,3625.15,3635.67,3595.07,3634.05,3634.05,0
2017-06-09,3645.38,3654.34,3449.28,3504.21,3504.21,0
2017-06-12,3459.86,3499.35,3408.96,3494.92,3494.92,0
2017-06-13,3523.93,3539.55,3482.86,3515.87,3515.87,0
2017-06-14,3530.56,3531.27,3451.6,3484.84,3484.84,0
2017-06-15,3437.32,3470.66,3426.33,3462.49,3462.49,0
2017-06-16,3460.87,3476.51,3440.86,3456.29,3456.29,0
2017-06-19,3488.39,3520.95,3488.03,3518.11,3518.11,0
2017-06-20,3516.21,3524.97,3480.9,3481.08,3481.08,0
2017-06-21,3508.39,3532.08,3500.53,3530.16,3530.16,0
2017-06-22,3533.47,3537.49,3509.18,3524.51,3524.51,0
2017-06-23,3522.25,3560.92,3516.01,3551.02,3551.02,0
2017-06-26,3569.43,3582.66,3512.2,3520.06,3520.06,0
2017-06-27,3501.82,3502.46,3439.73,3440.4,3440.4,0
2017-06-28,3459.1,3493.28,3427.43,3490.66,3490.66,0
2017-06-29,3471.2,3471.26,3374.37,3413.47,3413.47,0
2017-06-30,3429.28,3436.81,3393.06,3400.55,3400.55,0
2017-07-03,3422.78,3425.29,3359.26,3360.49,3360.49,0
2017-07-05,3379.68,3420.44,3367.89,3412.13,3412.13,0
2017-07-06,3382.73,3407.25,3368.25,3386.89,3386.89,0
2017-07-07,3403.67,3448.99,3403.66,3432.57,3432.57,0
2017-07-10,3438.71,3471.62,3426.43,3464.68,3464.68,0
2017-07-11,3461.06,3492.88,3458.7,3489.67,3489.67,0
2017-07-12,3520.83,3542.73,3517.03,3538.76,3538.76,0
2017-07-13,3537.92,3550.96,3523.19,3530.38,3530.38,0
2017-07-14,3545.0,3569.98,3543.87,3567.97,3567.97,0
2017-07-17,3573.05,3573.94,3553.12,3563.46,3563.46,0
2017-07-18,3554.04,3578.06,3539.47,3577.57,3577.57,0
2017-07-19,3590.06,3607.22,3588.76,3605.64,3605.64,0
2017-07-20,3602.84,3608.12,3579.79,3606.48,3606.48,0
2017-07-21,3587.32,3589.36,3572.07,3584.39,3584.39,0
2017-07-24,3584.83,3590.4,3575.82,3586.66,3586.66,0
2017-07-25,3554.94,3575.27,3540.81,3566.66,3566.66,0
2017-07-26,3573.56,3576.61,3554.91,3568.24,3568.24,0
2017-07-27,3583.01,3586.89,3479.17,3521.62,3521.62,0
2017-07-28,3513.96,3524.86,3496.98,3516.48,3516.48,0
2017-07-31,3531.41,3535.6,3491.32,3500.97,3500.97,0
2017-08-01,3511.52,3517.24,3499.18,3514.82,3514.82,0
2017-08-02,3528.13,3528.13,3465.13,3491.28,3491.28,0
2017-08-03,3487.96,3496.85,3470.43,3485.9,3485.9,0
2017-08-04,3493.48,3509.79,3481.39,3487.77,3487.77,0
2017-08-07,3492.28,3520.93,3490.4,3520.1,3520.1,0
2017-08-08,3514.63,3544.33,3501.05,3510.05,3510.05,0
2017-08-09,3487.34,3511.06,3475.7,3508.94,3508.94,0
2017-08-10,3478.01,3481.2,3413.43,3415.7,3415.7,0
2017-08-11,3408.13,3452.02,3407.66,3446.06,3446.06,0
2017-08-14,3478.59,3514.03,3478.59,3509.86,3509.86,0
2017-08-15,3514.86,3516.54,3495.37,3511.45,3511.45,0
2017-08-16,3522.81,3541.01,3513.59,3529.8,3529.8,0
2017-08-17,3513.37,3519.57,3445.23,3445.23,3445.23,0
2017-08-18,3460.5,3475.77,3431.58,3452.1,3452.1,0
2017-08-21,3456.46,3460.25,3423.65,3447.3,3447.3,0
2017-08-22,3468.12,3508.25,3468.12,3503.76,3503.76,0
2017-08-23,3480.76,3506.37,3479.26,3499.13,3499.13,0
2017-08-24,3507.43,3509.74,3477.2,3495.97,3495.97,0
2017-08-25,3512.88,3520.47,3487.75,3493.41,3493.41,0
2017-08-28,3504.31,3505.38,3485.64,3499.58,3499.58,0
2017-08-29,3460.18,3515.75,3458.84,3508.92,3508.92,0
2017-08-30,3516.07,3559.8,3510.93,3556.71,3556.71,0
2017-08-31,3565.33,3592.9,3564.23,3588.8,3588.8,0
2017-09-01,3597.97,3606.92,3584.72,3597.72,3597.72,0
2017-09-05,3584.84,3594.73,3532.87,3558.78,3558.78,0
2017-09-06,3571.5,3576.63,3548.55,3566.94,3566.94,0
2017-09-07,3573.86,3586.98,3560.58,3584.24,3584.24,0
2017-09-08,3587.13,3592.5,3551.79,3557.45,3557.45,0
2017-09-11,3586.54,3616.39,3585.95,3612.87,3612.87,0
2017-09-12,3619.93,3634.71,3608.62,3633.09,3633.09,0
2017-09-13,3624.21,3633.12,3613.71,3631.98,3631.98,0
2017-09-14,3616.36,3645.72,3609.39,3632.95,3632.95,0
2017-09-15,3631.18,3668.17,3631.14,3662.84,3662.84,0
2017-09-18,3680.65,3703.36,3677.85,3693.5,3693.5,0
2017-09-19,3699.27,3704.76,3679.1,3698.63,3698.63,0
2017-09-20,3690.95,3693.51,3620.91,3656.58,3656.58,0
2017-09-21,3653.42,3654.47,3617.61,3638.51,3638.51,0
2017-09-22,3626.76,3661.64,3626.76,3659.22,3659.22,0
2017-09-25,3641.6,3642.39,3582.9,3605.67,3605.67,0
2017-09-26,3627.16,3636.13,3598.18,3606.9,3606.9,0
2017-09-27,3642.05,3681.37,3632.93,3667.98,3667.98,0
2017-09-28,3654.45,3677.58,3649.06,3676.64,3676.64,0
2017-09-29,3682.36,3714.01,3680.78,3713.01,3713.01,0
2017-10-02,3721.71,3745.63,3708.01,3726.91,3726.91,0
2017-10-03,3729.15,3738.37,3724.45,3732.0,3732.0,0
2017-10-04,3722.28,3734.57,3709.21,3733.01,3733.01,0
2017-10-05,3742.78,3756.46,3728.33,3752.86,3752.86,0
2017-10-06,3740.96,3770.46,3740.77,3770.45,3770.45,0
2017-10-09,3774.2,3782.51,3770.51,3780.62,3780.62,0
2017-10-10,3796.18,3798.97,3765.03,3793.41,3793.41,0
2017-10-11,3780.75,3802.76,3779.69,3801.93,3801.93,0
2017-10-12,3797.93,3817.11,3796.96,3801.98,3801.98,0
2017-10-13,3822.11,3840.42,3820.3,3832.88,3832.88,0
2017-10-16,3844.55,3845.32,3823.82,3844.31,3844.31,0
2017-10-17,3839.16,3839.16,3822.72,3837.39,3837.39,0
2017-10-18,3844.34,3854.24,3817.74,3850.37,3850.37,0
2017-10-19,3830.9,3860.66,3815.03,3860.49,3860.49,0
2017-10-20,3889.79,3903.59,3886.56,3891.66,3891.66,0
2017-10-23,3924.66,3924.83,3892.71,3898.37,3898.37,0
2017-10-24,3902.54,3918.03,3895.69,3911.75,3911.75,0
2017-10-25,3905.88,3924.08,3853.89,3885.48,3885.48,0
2017-10-26,3901.8,3904.81,3877.17,3894.26,3894.26,0
2017-10-27,3900.75,3941.32,3888.8,3936.77,3936.77,0
2017-10-30,3932.99,3941.81,3913.22,3936.8,3936.8,0
2017-10-31,3940.43,3976.93,3940.43,3967.68,3967.68,0
2017-11-01,3978.76,3979.52,3917.04,3940.48,3940.48,0
2017-11-02,3929.3,3944.9,3902.25,3941.73,3941.73,0
2017-11-03,3957.15,3982.02,3937.01,3980.67,3980.67,0
2017-11-06,4000.0,4010.66,3985.73,4009.54,4009.54,0
2017-11-07,4007.81,4014.99,3984.2,4000.88,4000.88,0
